"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
277a5cdb-edbe-40d5-8034-cce19de7a856,56f08f27-95c9-434d-bb27-8e3b5c8ff5c3,"#N/A","#N/A",d19e3d18-bfdb-468a-998c-467e8d4f3750,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
27992ce4-a457-47ee-8f6e-5e6a46f52a11,40284e05-8fda-4edf-93de-3c9135cabd4d,"#N/A","#N/A",443fc958-d511-466f-986c-680f0bc60c7d,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
280c8a0e-f92f-45ff-b170-4c2ff9ba15a7,1ad74156-fc93-4a6e-b1be-804c969fd4f2,"#N/A","#N/A",ef501363-af8f-4a26-b83e-7fa546db1306,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
281f2fed-e771-4d53-9b74-0caefbba2054,79e97e8c-2e41-440b-92e4-5d4ee5700716,"#N/A","#N/A",6826dfcd-3511-46d1-8b66-6c92ea934e1a,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
282afc51-2068-4fd2-83e9-d55f23a0397b,0fa1eb92-c801-4611-988f-865ef8a7b8c9,"#N/A","#N/A",ccc0f19e-f2ef-4f41-919a-3bae12064d2d,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2835eb2f-6d15-490e-b7d4-d057a0be882e,ebd39171-f100-4fa1-8a48-9427106d5ce9,"#N/A","#N/A",089ed276-103e-466f-903c-bfc9e621538e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2880f389-31c7-4168-84d1-524fe3d40e9c,8c3ebc24-e8bb-4497-b164-038b2c26892e,"#N/A","#N/A",ef8fbfe0-b92d-4b49-8a25-ceed4966df2a,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
28967d2e-6373-40e4-9e22-34561a8d1933,b1f85b4f-3813-46ab-8d5e-1609a956980d,"#N/A","#N/A",32d94149-cf5b-46ac-bbb9-ef078494d31b,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
28d76e5f-75ee-4340-a59d-62ac8d8e017f,9b10a9d2-5113-4309-9cc1-646ef956c4ac,"#N/A","#N/A",d19e3d18-bfdb-468a-998c-467e8d4f3750,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
291e0a96-471d-4d30-9a30-7e7e74f0d1de,049289c5-1108-4eb8-a12b-27f6b810fab9,"#N/A","#N/A",9d659d28-e002-4d61-bd9f-492f573d4257,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
29692a63-f5a5-4d28-bd16-abe9241ade2a,f356f656-c8a7-46c6-9740-0c9e3aa9c67b,"#N/A","#N/A",4f3c4944-5b82-43a9-abb7-01f7fd160a6c,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
297cb08b-5adc-4e55-9318-e7e59f6d68f5,a652405e-08fd-4521-8d2f-e3be5f63fcf9,"#N/A","#N/A",632df4fe-131a-4ec5-8899-717e5ea82cf3,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
29b4ff91-912b-4e50-9450-4b867ec40157,a45cefd3-c93f-4299-ad7d-ad07b86f10fa,"#N/A","#N/A",74085b45-7ee7-427b-b0d3-d00cd9a3f9b7,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
29eaef20-2802-4c1a-82f6-4acfb59857b8,9251397a-18b5-4a15-a76f-e327f681a4f7,"#N/A","#N/A",ef501363-af8f-4a26-b83e-7fa546db1306,Prefers Direct Phone Outreach,false,"#N/A",Medium,User didn't attend training,Escalated,Assistance with Invoice button and template,"#N/A","#N/A","#N/A",Question,"#N/A"
29ef7d55-a390-4df4-8ef0-2c56cc4a4eac,b1f85b4f-3813-46ab-8d5e-1609a956980d,"#N/A","#N/A",c0c7abae-a316-4242-8229-adfee58f0155,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a0ab711-096a-4eb7-8da5-0ff2eb899f28,07e99765-5326-4853-8d6e-503c4a7670ae,"#N/A","#N/A",3da2abc4-7692-47b4-ad3c-c1a33748f9cd,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a1dd2e4-11f1-4059-a411-259ade3386f0,c8afba6f-cad5-48c3-8a63-111b8ac8d7ef,"#N/A","#N/A",7f82092f-d0a5-484f-8458-503ddc069b12,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a51256f-1649-4778-ace2-24e9f4813bbf,e0338326-39d6-4bb1-8252-0c39d1b2d4be,"#N/A","#N/A",af0a7097-1f9d-4499-ae85-2a409ed378a7,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a570bfe-202a-42d3-a361-acde728c3faa,6735ef0b-e452-49e9-a6ac-cb29c5dae786,"#N/A","#N/A",5af2d008-ccc3-4592-9e31-8b039fb58333,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2a994721-f1ea-44e5-a81c-fbce08f7bcb3,26cdd933-0597-4052-85cd-5673fbe29241,"#N/A","#N/A",9cd37ea1-eba7-4f28-ba2a-09ad968c8af7,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2af14958-6907-4992-a011-0c03ac4572a2,d27a213f-8782-47e9-a6f3-ba56562244a0,"#N/A","#N/A",5b6b112a-4570-4eb4-8088-49f33bdae4db,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2b15866f-1e4c-48f6-bfb1-f40fa763541b,d707245a-f3b4-4e86-8d87-fbd7c857707e,"#N/A","#N/A",884bfb9c-000f-40fe-a9fa-e0f5b2a91d80,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2b8c6c29-c657-4c6c-b976-ccd1f3117ff6,9b0380ec-07fb-47c9-94f0-f992389f7c4f,"#N/A","#N/A",386a10ab-adb1-4c29-8300-244ce73d9795,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2b9b83c4-afe8-47d3-8a44-bbd7e303644d,c315795d-3bb2-4615-9921-300d058d0fde,"#N/A","#N/A",540fcda2-6fa5-4483-8b1f-b47795181ff1,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,PPTX is Not working for Single record,"#N/A","#N/A","#N/A",Problem,"#N/A"
2baf9b0c-cfc3-48b2-9a70-7d4e35bd45dc,21e4cac4-1540-46d3-b13f-1dcb92e2ddc9,"#N/A","#N/A",82a3ed89-6318-4a91-95fc-f75b822c367e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2bb66fa8-68be-42e2-ac9d-a6c3a89f7337,2f01fcd7-1cbf-45ae-851f-562db03982e0,"#N/A","#N/A",414ed198-a457-41e4-9c56-778eb8e20471,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c03e31a-9b08-402a-9a47-08e483c692bb,b6f6cdff-6116-4175-8fe7-5222dd375cab,"#N/A","#N/A",ec80f395-c4d5-4dc5-86d6-540d8689cfa5,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2c12b1d7-6c50-46a1-9e62-7d4e949c59ed,67415fc9-3e7a-47c2-8dff-96e2acde21fb,"#N/A","#N/A",9aca555c-f25c-420e-9913-5cb30bb364e9,EMEA Case,false,"#N/A",Medium,User didn't attend training,Approved,Assistance with TableStart and End,"#N/A","#N/A","#N/A",Question,"#N/A"
2c26405b-1033-48c9-adc8-0ced38817cea,21e4cac4-1540-46d3-b13f-1dcb92e2ddc9,"#N/A","#N/A",7888475f-2c9b-4d2d-8b67-bea691e2af8a,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c42d45a-80bb-4895-a817-c05e0350b8f5,ebd39171-f100-4fa1-8a48-9427106d5ce9,"#N/A","#N/A",87fa61bb-7b85-4d11-8e01-b5b10fed3102,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2c4635e5-d5f2-4fd8-8330-2c132a8e9f54,1e929e32-5ab4-42e8-8702-5e96ac97c4ee,"#N/A","#N/A",727406a9-9d4e-4786-90f9-c83f607b8831,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c4f3a58-629c-45b9-8177-8d12a7b67279,db21b59b-cee2-4108-9362-1c2ce229e483,"#N/A","#N/A",004a8abd-0dac-4c79-b4c6-760c46fb7366,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c8a7314-4113-493c-9893-ee00da988266,8c3ebc24-e8bb-4497-b164-038b2c26892e,"#N/A","#N/A",1356c84f-fb94-462e-b6e0-dd721710e705,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2c92579a-2e16-4941-a430-a14d0468441e,ac2d1f95-9393-4906-b6bf-81197d5bcce5,"#N/A","#N/A",456ab339-4f1d-4912-9ee5-403b1a07575d,EMEA Case,false,"#N/A",Medium,Complex functionality,On Hold,Adding to dynamic QM/ link,"#N/A","#N/A","#N/A",Question,"#N/A"
2cc33a08-acfe-4a89-a74e-619c50e65c7b,c8afba6f-cad5-48c3-8a63-111b8ac8d7ef,"#N/A","#N/A",631749c5-5308-46aa-93bc-364b0fadfa99,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2d020982-6d9f-4e7e-9eb1-8e15a9c2b187,ff898e5f-6e75-4f7d-88e5-eea780485383,"#N/A","#N/A",61148fb5-db7f-4287-beea-c8ae35de6adb,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2d4209b5-8b0b-425b-90c1-340abe7a8d40,0fa1eb92-c801-4611-988f-865ef8a7b8c9,"#N/A","#N/A",e253f49d-a1f1-45c7-b787-7db530a08f04,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2d6ba0f9-04d5-493d-920e-0e7f8e02f1e2,21e4cac4-1540-46d3-b13f-1dcb92e2ddc9,"#N/A","#N/A",e98c8394-d42a-4a7d-b21e-c7e6e0e8923e,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2dc960d5-1c72-4f38-ac70-8b7a65e8a587,47f64cac-5caf-4eac-b805-5ac3c930bb1f,"#N/A","#N/A",f5d207fd-a95f-408c-8d82-87da1f6a406f,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2dcf328c-5409-43bf-8c4f-1a9e1a56a2f1,ea890f92-ba30-4be8-835c-bd806e610d8f,"#N/A","#N/A",79aa6cd7-ac36-415f-8f46-c0ca72011295,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2dd862e1-a208-4933-a78c-6009f73987de,bbd55cc6-b06e-45fd-9262-2e0a10a00d46,"#N/A","#N/A",2f9f8766-1947-474b-81c3-de9906631d65,User Needs Help,false,"#N/A",Medium,User didn't attend training,On Hold,Word Hyperlink field and label,"#N/A","#N/A","#N/A",Question,"#N/A"
2e281af6-d274-4f11-990b-162a62263ee7,424d1b2a-8466-424c-a81c-40c45fe9a414,"#N/A","#N/A",07442081-0191-430f-9d92-0530d5289aaa,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
2e5461f0-52d9-4b68-8959-b658bba48712,f356f656-c8a7-46c6-9740-0c9e3aa9c67b,"#N/A","#N/A",55465724-96fa-4417-acb9-1da747f205e2,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2e78c4e2-3372-424c-8058-50435aa124c0,343e7d9b-7d83-4585-afdb-8b4e7d503c83,"#N/A","#N/A",f3c742ba-d471-4f1d-950b-18c2ee73760a,Is it possible to change the color of the emergency shut-off button?  It really needs to be red.,false,"#N/A",Medium,New problem,Closed,Emergency shut-off button isn't red,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2e8fd243-539d-4d7a-8bb9-a6a2066bf47d,b1f6761e-3657-4fd0-a644-ac92d63c11ea,"#N/A","#N/A",d19a467e-8f2e-43fd-adb7-13f225be83f2,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2edf4754-8980-40be-b9f5-8701c0d81c0a,0e6f1508-b4d9-448d-ab11-e81cbad5299e,"#N/A","#N/A",0ee5608d-1b1d-4d06-bfba-f10583a83b9e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2ef3f24e-b545-4d45-896b-87d976549706,310909f9-ae8b-48ea-be0b-2b06053e0066,"#N/A","#N/A",e216c56a-97d6-4be1-9a36-1049cdf3ae98,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
2f650e9d-bd56-4ce5-916f-6b7418af95a0,2da56c3b-dfdb-48dc-8e95-ca3da65e8312,"#N/A","#N/A",438a941a-75fe-4d39-b686-082e8e2820eb,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
2fd9334a-5ba1-4e7f-8137-c3c8d1173ca5,5d57b444-0d98-4d4c-8047-716b66624a73,"#N/A","#N/A",88a2d7ec-08a9-4c02-ab30-0e6bc609c5ab,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
309bbd69-135a-4fc5-bd19-80bac5e7e42a,0efbff59-faea-4255-bab5-723f673ebf75,"#N/A","#N/A",bce0e86b-5a64-4c95-9fa6-a98c9a5b86ad,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
30a17f3a-04c0-4c3d-bf29-5957e1446ebd,0771f764-c2e7-40f4-831b-a5fa82d19d93,"#N/A","#N/A",dfce9b80-456f-4b4f-99fe-01001a8de52a,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
30b11838-cab7-453f-af79-a623eb22abb0,c8afba6f-cad5-48c3-8a63-111b8ac8d7ef,"#N/A","#N/A",26b354fc-139b-4b5c-96dc-5d8c88e88d42,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
30f26386-226a-45e2-810c-ac90e805f7a6,db21b59b-cee2-4108-9362-1c2ce229e483,"#N/A","#N/A",7818f6b2-9eac-4845-8d5b-8d1d9232f6ec,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3124f48d-193e-4a23-bc15-3fb9c7b9a99d,5dc44a62-209e-4af8-8c75-f532e43ab31c,"#N/A","#N/A",faaa9c06-d411-4dff-8e9c-b1e80fc7bf2b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
31746fa3-698c-4b5c-897d-dd4b022510e1,6735ef0b-e452-49e9-a6ac-cb29c5dae786,"#N/A","#N/A",082b2472-854b-461d-91dc-a9e77407be1e,User Needs Help,false,"#N/A",Medium,Existing problem,New,Increase number of licenses,"#N/A","#N/A","#N/A",Question,"#N/A"
3183ec34-1c0d-454a-a96b-0cdad33a7007,6692b59c-2063-434c-b50f-014c374a4131,"#N/A","#N/A",5f7f0871-6798-4d45-a0d3-4142665cb42a,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
31d1c84f-6c7b-4c21-91c2-3b6d9a57614a,1959adca-469e-43f9-a7ef-a5b78c5359db,"#N/A","#N/A",43a52d4d-d4f8-440e-ba4c-263c7ba64bf0,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
31df088a-cc7a-4c43-b275-4055227e364a,2ebc1a9e-a974-43fe-94b5-0b6a321924a3,"#N/A","#N/A",bf60d005-c704-4451-97e4-7f248de52d38,User Needs Help,false,"#N/A",Medium,Existing problem,On Hold,Subscription Renewal,"#N/A","#N/A","#N/A",Question,"#N/A"
32a236cc-069c-4375-a422-02f5fd7a601e,025bae72-dc08-4e37-85da-3f9359201937,"#N/A","#N/A",2be4f6c8-e166-4611-a9af-a6b48e949cb8,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
32b9ecf9-0928-4227-8cf3-6ca23756a795,ea6ca755-50bf-42b8-99d8-0eac76a7a813,"#N/A","#N/A",414ed198-a457-41e4-9c56-778eb8e20471,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
32c283c3-4e87-417c-b6fb-49621fa3f761,322e173a-3fa6-4cce-9660-3f97040ee05a,"#N/A","#N/A",071a8111-879d-485f-9c01-fc63c0201ed1,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
330a7892-02ef-44ed-a0b8-df7d90bc7a49,66ad3091-0637-40ff-9bea-ce8c16b65ea4,"#N/A","#N/A",b9281a5b-6c46-4ffa-8602-1770b76dfa77,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
330ca75f-2348-42d6-bc63-ebeea9cbaded,8b180efd-4fd1-4529-8ceb-fc24c0e67fea,"#N/A","#N/A",f56c12ec-f07f-41c8-9878-5b8ef8031078,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
33131945-0535-4c4d-adb7-45781254af0a,d5925ecc-0bf8-4954-97bf-12f0ea0a7ca7,"#N/A","#N/A",e24d6e29-6849-47e5-b0ae-b749bba34138,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3341c15a-e488-4da3-977c-d3d8de090fa6,c315795d-3bb2-4615-9921-300d058d0fde,"#N/A","#N/A",dbeeb05d-9570-4a86-95e0-e8af19fa606c,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
33430e4b-6d02-4b1b-9ce7-2f4b3318d27d,7adf41b7-ce90-4424-8e4d-60f04116bb5a,"#N/A","#N/A",f058da92-6c5a-4a37-aedf-0a51d8526a70,Prefers Direct Phone Outreach,false,"#N/A",Medium,Existing problem,On Hold,Components not working as expected,"#N/A","#N/A","#N/A",Problem,"#N/A"
3383d408-f86a-4962-b653-c7816a9ac0f0,9eb989c3-c2e0-4bcf-9aa1-224fc331977b,"#N/A","#N/A",562b7bd2-05a9-46fc-9a75-ead1dc5b338f,User Needs Help,false,"#N/A",Medium,User didn't attend training,New,Initial setup overview,"#N/A","#N/A","#N/A",Question,"#N/A"
338ce9e1-8e21-49bd-9ceb-7c8d886622a2,38dff4e9-b227-423c-adb6-51aeecd2b017,"#N/A","#N/A",2ae9be31-bd1f-46f2-8f0b-77c6c60d28c1,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
33c36bef-bb09-41e6-b5fe-4f18c4a0b9b3,9eb989c3-c2e0-4bcf-9aa1-224fc331977b,"#N/A","#N/A",45663ef6-a608-4830-8e8b-32ffb48a81d8,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
33e6675a-ba3e-46aa-b98e-5454b60dbd5a,4b126aee-2ebe-401c-a06a-a0bd8b3ec111,"#N/A","#N/A",0bd8488d-9afa-4852-b5d0-ee1daff7fc31,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
33ee0e12-3a01-4cfe-8bda-1eee8d204e5e,f60f79cb-219d-4003-bad4-2b15c89a0e73,"#N/A","#N/A",899fb5fa-29fc-4163-b81e-f7b2e55e76bc,User Needs Help,false,"#N/A",Medium,New problem,Rejected,Discussing a New Report Scheme,"#N/A","#N/A","#N/A",Question,"#N/A"
341a563f-49bd-4177-a22d-d094350d2cc2,fc1ac98e-d31f-41dc-9e18-4e60bca6c1f6,"#N/A","#N/A",dbeeb05d-9570-4a86-95e0-e8af19fa606c,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
34b1ed55-a479-4ead-8678-efd6269b34b9,b1f6761e-3657-4fd0-a644-ac92d63c11ea,"#N/A","#N/A",2cf8a551-8c07-4132-a89f-9cb92df8a57e,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
34b85a33-aa01-41c7-9659-dd7711cf2c39,14a51008-e1c4-4600-8b32-4f083dd27692,"#N/A","#N/A",1809f10f-255a-4804-9b91-8f7005e8e63a,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
34bbd41d-94a6-472f-a205-da05705fc610,ac20f109-61b8-4bf7-a2a0-0d4aa816a5bf,"#N/A","#N/A",3255d23f-e59f-40d2-8a2b-a0cffc158325,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
34d70b2f-bb51-4811-8169-f0d319681687,55f87c0e-08a7-4a09-a696-53ff814f4a00,"#N/A","#N/A",948c8cbc-b6d7-4b8d-b307-7b917fb17b54,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
34e31822-4aae-4af5-8fac-a7acf4be7669,ebd39171-f100-4fa1-8a48-9427106d5ce9,"#N/A","#N/A",305bcfad-81d1-4b46-a9f8-db3aeec30424,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
34e913e0-e623-46c8-9763-1eff7d68f670,0fa1eb92-c801-4611-988f-865ef8a7b8c9,"#N/A","#N/A",5f47fc56-1a63-4b94-899f-3eff6a9fa4d7,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
35052053-a929-4f0a-ab76-0829d9ce32a9,7fde462e-58a0-4fa4-afee-58620f629387,"#N/A","#N/A",04ef70c3-ecee-48f1-8768-175cfa8d1912,User Needs Help,false,"#N/A",Medium,Existing problem,New,Full Trial Requested,"#N/A","#N/A","#N/A",Problem,"#N/A"
